mixed_id,file_path,media_type,true_label,true_label_name,source_label,source_label_name,source_split,actual_media_type
221,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000454_Outpainting_000454.mp4,video,1,Fake,1,Fake,video_test,video
222,/content/drive/MyDrive/skripsi/dataset_image/real/001774_001690.jpg,image,0,Real,0,Real,image_binary_input,image
223,/content/drive/MyDrive/skripsi/dataset_image/tampered/002986_003290.jpg,image,1,Fake,2,Tampered,image_binary_input,image
224,/content/drive/MyDrive/skripsi/dataset_image/real/002716_001197.jpg,image,0,Real,0,Real,image_binary_input,image
225,/content/drive/MyDrive/skripsi/dataset_image/tampered/002323_002190.jpg,image,1,Fake,2,Tampered,image_binary_input,image
226,/content/drive/MyDrive/skripsi/dataset_image/real/000918_001437.jpg,image,0,Real,0,Real,image_binary_input,image
227,/content/drive/MyDrive/skripsi/dataset_image/tampered/001947_000476.jpg,image,1,Fake,2,Tampered,image_binary_input,image
228,/content/drive/MyDrive/skripsi/dataset_video/real/002237_Real_002237.mp4,video,0,Real,0,Real,video_test,video
229,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000424_Extrapolation_000424.mp4,video,1,Fake,1,Fake,video_test,video
230,/content/drive/MyDrive/skripsi/dataset_video/real/002726_Real_002726.mp4,video,0,Real,0,Real,video_test,video
231,/content/drive/MyDrive/skripsi/dataset_image/real/001598_002242.jpg,image,0,Real,0,Real,image_binary_input,image
232,/content/drive/MyDrive/skripsi/dataset_image/real/000882_000415.jpg,image,0,Real,0,Real,image_binary_input,image
233,/content/drive/MyDrive/skripsi/dataset_video/real/000185_Real_000185.mp4,video,0,Real,0,Real,video_test,video
234,/content/drive/MyDrive/skripsi/dataset_video/real/002295_Real_002295.mp4,video,0,Real,0,Real,video_test,video
235,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000586_T2V_000586.mp4,video,1,Fake,1,Fake,video_test,video
236,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000181_Inpainting_000181.mp4,video,1,Fake,1,Fake,video_test,video
237,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000381_Extrapolation_000381.mp4,video,1,Fake,1,Fake,video_test,video
238,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000451_TI2V_000451.mp4,video,1,Fake,1,Fake,video_test,video
239,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000147_TI2V_000147.mp4,video,1,Fake,1,Fake,video_test,video
240,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000617_003075.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
241,/content/drive/MyDrive/skripsi/dataset_video/real/001113_Real_001113.mp4,video,0,Real,0,Real,video_test,video
242,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000382_Outpainting_000382.mp4,video,1,Fake,1,Fake,video_test,video
243,/content/drive/MyDrive/skripsi/dataset_image/real/002777_001516.jpg,image,0,Real,0,Real,image_binary_input,image
244,/content/drive/MyDrive/skripsi/dataset_image/real/002962_002544.jpg,image,0,Real,0,Real,image_binary_input,image
245,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001885_002736.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
246,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000465_Faceswap_000465.mp4,video,1,Fake,1,Fake,video_test,video
247,/content/drive/MyDrive/skripsi/dataset_video/real/001874_Real_001874.mp4,video,0,Real,0,Real,video_test,video
248,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000589_T2V_000589.mp4,video,1,Fake,1,Fake,video_test,video
249,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000770_000637.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
250,/content/drive/MyDrive/skripsi/dataset_video/real/001722_Real_001722.mp4,video,0,Real,0,Real,video_test,video
251,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001146_001477.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
252,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000030_TI2V_000030.mp4,video,1,Fake,1,Fake,video_test,video
253,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002805_001687.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
254,/content/drive/MyDrive/skripsi/dataset_video/real/002224_Real_002224.mp4,video,0,Real,0,Real,video_test,video
255,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000348_TI2V_000348.mp4,video,1,Fake,1,Fake,video_test,video
256,/content/drive/MyDrive/skripsi/dataset_image/tampered/002593_000384.jpg,image,1,Fake,2,Tampered,image_binary_input,image
257,/content/drive/MyDrive/skripsi/dataset_image/real/002249_003249.jpg,image,0,Real,0,Real,image_binary_input,image
258,/content/drive/MyDrive/skripsi/dataset_video/real/001299_Real_001299.mp4,video,0,Real,0,Real,video_test,video
259,/content/drive/MyDrive/skripsi/dataset_video/real/000756_Real_000756.mp4,video,0,Real,0,Real,video_test,video
260,/content/drive/MyDrive/skripsi/dataset_video/real/003339_Real_003339.mp4,video,0,Real,0,Real,video_test,video
261,/content/drive/MyDrive/skripsi/dataset_image/tampered/000580_000555.jpg,image,1,Fake,2,Tampered,image_binary_input,image
262,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002737_000143.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
263,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000478_Change_of_style_000478.mp4,video,1,Fake,1,Fake,video_test,video
264,/content/drive/MyDrive/skripsi/dataset_video/real/000199_Real_000199.mp4,video,0,Real,0,Real,video_test,video
265,/content/drive/MyDrive/skripsi/dataset_video/real/003269_Real_003269.mp4,video,0,Real,0,Real,video_test,video
266,/content/drive/MyDrive/skripsi/dataset_image/real/002607_002193.jpg,image,0,Real,0,Real,image_binary_input,image
267,/content/drive/MyDrive/skripsi/dataset_image/real/000914_001295.jpg,image,0,Real,0,Real,image_binary_input,image
268,/content/drive/MyDrive/skripsi/dataset_video/real/003455_Real_003455.mp4,video,0,Real,0,Real,video_test,video
269,/content/drive/MyDrive/skripsi/dataset_video/real/003152_Real_003152.mp4,video,0,Real,0,Real,video_test,video
270,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001286_001099.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
271,/content/drive/MyDrive/skripsi/dataset_image/tampered/001321_000743.jpg,image,1,Fake,2,Tampered,image_binary_input,image
272,/content/drive/MyDrive/skripsi/dataset_image/real/001291_001608.jpg,image,0,Real,0,Real,image_binary_input,image
273,/content/drive/MyDrive/skripsi/dataset_video/real/004960_Real_004960.mp4,video,0,Real,0,Real,video_test,video
274,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000447_Faceswap_000447.mp4,video,1,Fake,1,Fake,video_test,video
275,/content/drive/MyDrive/skripsi/dataset_video/real/002391_Real_002391.mp4,video,0,Real,0,Real,video_test,video
276,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000612_Change_of_style_000612.mp4,video,1,Fake,1,Fake,video_test,video
277,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000339_Interpolation_000339.mp4,video,1,Fake,1,Fake,video_test,video
278,/content/drive/MyDrive/skripsi/dataset_image/tampered/000915_002723.jpg,image,1,Fake,2,Tampered,image_binary_input,image
279,/content/drive/MyDrive/skripsi/dataset_video/real/001934_Real_001934.mp4,video,0,Real,0,Real,video_test,video
280,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000143_Extrapolation_000143.mp4,video,1,Fake,1,Fake,video_test,video
281,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000256_Change_of_style_000256.mp4,video,1,Fake,1,Fake,video_test,video
282,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000296_Outpainting_000296.mp4,video,1,Fake,1,Fake,video_test,video
283,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000095_001898.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
284,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002834_003062.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
285,/content/drive/MyDrive/skripsi/dataset_image/real/000303_001977.jpg,image,0,Real,0,Real,image_binary_input,image
286,/content/drive/MyDrive/skripsi/dataset_image/tampered/002930_002806.jpg,image,1,Fake,2,Tampered,image_binary_input,image
287,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000531_TI2V_000531.mp4,video,1,Fake,1,Fake,video_test,video
288,/content/drive/MyDrive/skripsi/dataset_image/real/002511_000666.jpg,image,0,Real,0,Real,image_binary_input,image
289,/content/drive/MyDrive/skripsi/dataset_video/real/000981_Real_000981.mp4,video,0,Real,0,Real,video_test,video
290,/content/drive/MyDrive/skripsi/dataset_image/real/002579_002661.jpg,image,0,Real,0,Real,image_binary_input,image
291,/content/drive/MyDrive/skripsi/dataset_video/real/002797_Real_002797.mp4,video,0,Real,0,Real,video_test,video
292,/content/drive/MyDrive/skripsi/dataset_image/tampered/001421_000230.jpg,image,1,Fake,2,Tampered,image_binary_input,image
293,/content/drive/MyDrive/skripsi/dataset_video/real/001774_Real_001774.mp4,video,0,Real,0,Real,video_test,video
294,/content/drive/MyDrive/skripsi/dataset_video/real/003858_Real_003858.mp4,video,0,Real,0,Real,video_test,video
295,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000001_Outpainting_000001.mp4,video,1,Fake,1,Fake,video_test,video
296,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000251_Interpolation_000251.mp4,video,1,Fake,1,Fake,video_test,video
297,/content/drive/MyDrive/skripsi/dataset_video/real/000166_Real_000166.mp4,video,0,Real,0,Real,video_test,video
298,/content/drive/MyDrive/skripsi/dataset_video/real/003537_Real_003537.mp4,video,0,Real,0,Real,video_test,video
299,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000421_Inpainting_000421.mp4,video,1,Fake,1,Fake,video_test,video
300,/content/drive/MyDrive/skripsi/dataset_image/tampered/002012_000826.jpg,image,1,Fake,2,Tampered,image_binary_input,image
301,/content/drive/MyDrive/skripsi/dataset_image/real/000106_001807.jpg,image,0,Real,0,Real,image_binary_input,image
302,/content/drive/MyDrive/skripsi/dataset_video/real/004736_Real_004736.mp4,video,0,Real,0,Real,video_test,video
303,/content/drive/MyDrive/skripsi/dataset_video/fake/Extrapolation/000156_Extrapolation_000156.mp4,video,1,Fake,1,Fake,video_test,video
304,/content/drive/MyDrive/skripsi/dataset_image/real/003158_003157.jpg,image,0,Real,0,Real,image_binary_input,image
305,/content/drive/MyDrive/skripsi/dataset_image/tampered/000491_000605.jpg,image,1,Fake,2,Tampered,image_binary_input,image
306,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000102_Faceswap_000102.mp4,video,1,Fake,1,Fake,video_test,video
307,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000302_TI2V_000302.mp4,video,1,Fake,1,Fake,video_test,video
308,/content/drive/MyDrive/skripsi/dataset_image/real/001187_000530.jpg,image,0,Real,0,Real,image_binary_input,image
309,/content/drive/MyDrive/skripsi/dataset_image/real/003019_000098.jpg,image,0,Real,0,Real,image_binary_input,image
310,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/002189_001920.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
311,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000146_Change_of_style_000146.mp4,video,1,Fake,1,Fake,video_test,video
312,/content/drive/MyDrive/skripsi/dataset_image/tampered/001482_000754.jpg,image,1,Fake,2,Tampered,image_binary_input,image
313,/content/drive/MyDrive/skripsi/dataset_image/real/002432_001541.jpg,image,0,Real,0,Real,image_binary_input,image
314,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000574_Outpainting_000574.mp4,video,1,Fake,1,Fake,video_test,video
315,/content/drive/MyDrive/skripsi/dataset_image/tampered/000826_001011.jpg,image,1,Fake,2,Tampered,image_binary_input,image
316,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001673_002813.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
317,/content/drive/MyDrive/skripsi/dataset_video/real/004897_Real_004897.mp4,video,0,Real,0,Real,video_test,video
318,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000789_000789.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
319,/content/drive/MyDrive/skripsi/dataset_video/real/002515_Real_002515.mp4,video,0,Real,0,Real,video_test,video
320,/content/drive/MyDrive/skripsi/dataset_video/real/002777_Real_002777.mp4,video,0,Real,0,Real,video_test,video
321,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000583_T2V_000583.mp4,video,1,Fake,1,Fake,video_test,video
322,/content/drive/MyDrive/skripsi/dataset_image/real/001122_002835.jpg,image,0,Real,0,Real,image_binary_input,image
323,/content/drive/MyDrive/skripsi/dataset_video/real/002232_Real_002232.mp4,video,0,Real,0,Real,video_test,video
324,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000096_Inpainting_000096.mp4,video,1,Fake,1,Fake,video_test,video
325,/content/drive/MyDrive/skripsi/dataset_video/fake/Change_of_style/000526_Change_of_style_000526.mp4,video,1,Fake,1,Fake,video_test,video
326,/content/drive/MyDrive/skripsi/dataset_image/tampered/001432_002350.jpg,image,1,Fake,2,Tampered,image_binary_input,image
327,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000198_T2V_000198.mp4,video,1,Fake,1,Fake,video_test,video
328,/content/drive/MyDrive/skripsi/dataset_image/real/000649_003030.jpg,image,0,Real,0,Real,image_binary_input,image
329,/content/drive/MyDrive/skripsi/dataset_image/real/003047_002393.jpg,image,0,Real,0,Real,image_binary_input,image
330,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000060_T2V_000060.mp4,video,1,Fake,1,Fake,video_test,video
331,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000039_T2V_000039.mp4,video,1,Fake,1,Fake,video_test,video
332,/content/drive/MyDrive/skripsi/dataset_video/real/004301_Real_004301.mp4,video,0,Real,0,Real,video_test,video
333,/content/drive/MyDrive/skripsi/dataset_video/fake/Outpainting/000535_Outpainting_000535.mp4,video,1,Fake,1,Fake,video_test,video
334,/content/drive/MyDrive/skripsi/dataset_image/real/002737_000884.jpg,image,0,Real,0,Real,image_binary_input,image
335,/content/drive/MyDrive/skripsi/dataset_video/real/000242_Real_000242.mp4,video,0,Real,0,Real,video_test,video
336,/content/drive/MyDrive/skripsi/dataset_image/tampered/001791_002500.jpg,image,1,Fake,2,Tampered,image_binary_input,image
337,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000152_002037.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
338,/content/drive/MyDrive/skripsi/dataset_image/real/001424_000503.jpg,image,0,Real,0,Real,image_binary_input,image
339,/content/drive/MyDrive/skripsi/dataset_image/real/000998_002943.jpg,image,0,Real,0,Real,image_binary_input,image
340,/content/drive/MyDrive/skripsi/dataset_image/real/002849_001470.jpg,image,0,Real,0,Real,image_binary_input,image
341,/content/drive/MyDrive/skripsi/dataset_image/tampered/002835_000957.jpg,image,1,Fake,2,Tampered,image_binary_input,image
342,/content/drive/MyDrive/skripsi/dataset_video/fake/T2V/000368_T2V_000368.mp4,video,1,Fake,1,Fake,video_test,video
343,/content/drive/MyDrive/skripsi/dataset_video/real/004923_Real_004923.mp4,video,0,Real,0,Real,video_test,video
344,/content/drive/MyDrive/skripsi/dataset_video/fake/Interpolation/000280_Interpolation_000280.mp4,video,1,Fake,1,Fake,video_test,video
345,/content/drive/MyDrive/skripsi/dataset_video/real/000221_Real_000221.mp4,video,0,Real,0,Real,video_test,video
346,/content/drive/MyDrive/skripsi/dataset_image/real/002286_000129.jpg,image,0,Real,0,Real,image_binary_input,image
347,/content/drive/MyDrive/skripsi/dataset_video/real/004002_Real_004002.mp4,video,0,Real,0,Real,video_test,video
348,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000347_003187.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
349,/content/drive/MyDrive/skripsi/dataset_video/real/001574_Real_001574.mp4,video,0,Real,0,Real,video_test,video
350,/content/drive/MyDrive/skripsi/dataset_image/tampered/001419_002099.jpg,image,1,Fake,2,Tampered,image_binary_input,image
351,/content/drive/MyDrive/skripsi/dataset_image/real/001063_001457.jpg,image,0,Real,0,Real,image_binary_input,image
352,/content/drive/MyDrive/skripsi/dataset_image/real/001678_001835.jpg,image,0,Real,0,Real,image_binary_input,image
353,/content/drive/MyDrive/skripsi/dataset_video/fake/Inpainting/000103_Inpainting_000103.mp4,video,1,Fake,1,Fake,video_test,video
354,/content/drive/MyDrive/skripsi/dataset_video/fake/TI2V/000599_TI2V_000599.mp4,video,1,Fake,1,Fake,video_test,video
355,/content/drive/MyDrive/skripsi/dataset_video/real/001815_Real_001815.mp4,video,0,Real,0,Real,video_test,video
356,/content/drive/MyDrive/skripsi/dataset_image/tampered/000254_002369.jpg,image,1,Fake,2,Tampered,image_binary_input,image
357,/content/drive/MyDrive/skripsi/dataset_video/real/001826_Real_001826.mp4,video,0,Real,0,Real,video_test,video
358,/content/drive/MyDrive/skripsi/dataset_image/tampered/000995_003080.jpg,image,1,Fake,2,Tampered,image_binary_input,image
359,/content/drive/MyDrive/skripsi/dataset_image/tampered/001379_001432.jpg,image,1,Fake,2,Tampered,image_binary_input,image
360,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/001009_002561.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
361,/content/drive/MyDrive/skripsi/dataset_video/fake/Faceswap/000557_Faceswap_000557.mp4,video,1,Fake,1,Fake,video_test,video
362,/content/drive/MyDrive/skripsi/dataset_video/real/001515_Real_001515.mp4,video,0,Real,0,Real,video_test,video
363,/content/drive/MyDrive/skripsi/dataset_video/real/001693_Real_001693.mp4,video,0,Real,0,Real,video_test,video
364,/content/drive/MyDrive/skripsi/dataset_video/real/002365_Real_002365.mp4,video,0,Real,0,Real,video_test,video
365,/content/drive/MyDrive/skripsi/dataset_video/real/004631_Real_004631.mp4,video,0,Real,0,Real,video_test,video
366,/content/drive/MyDrive/skripsi/dataset_image/full_synthetic/000890_000283.jpg,image,1,Fake,1,Full-Synthetic,image_binary_input,image
367,/content/drive/MyDrive/skripsi/dataset_image/real/000520_002852.jpg,image,0,Real,0,Real,image_binary_input,image
